generation,evaluated_individuals,candidates_size,min_fitness,max_fitness,avg_fitness,std_fitness,duration
34,698,23291,433.2363011355683,521.508285174872,502.5460047790019,15.633318631043293,47.522797
35,695,23986,433.2363011355683,519.4271998815872,500.8264716836902,15.78078286603703,49.504013
36,679,24665,433.2363011355683,518.3249801849304,499.6415614324331,15.796185616269156,51.619622
37,676,25341,433.2363011355683,516.653066056831,498.3938394559098,15.768047251115325,53.667666999999994
38,662,26003,433.2363011355683,515.3257902103487,497.0395344664703,15.633660049702232,55.829864
39,716,26719,433.2363011355683,514.4597830343478,495.8659494529719,15.702029758507267,58.144217999999995
40,711,27430,433.2363011355683,512.7314939315387,494.22723158376385,15.601563229737458,60.485657999999994
41,697,28127,433.2363011355683,511.0323068245553,492.85700924796964,15.6917285089139,63.057852999999994
42,678,28805,433.2363011355683,509.1390758870396,491.08590951232594,15.583811207289921,65.46032199999999
43,647,29452,433.2363011355683,507.9977574222668,489.51070950392716,15.382167337656451,67.97881199999999
44,729,30181,431.3343552509493,505.8182063041881,487.7493452043888,15.55567949076197,70.53758499999999
45,718,30899,431.3343552509493,504.74087337049644,485.96164483814704,15.692909236774149,73.329869
46,697,31596,397.6514978671625,502.6665831271739,484.42158542897715,15.81282251490721,75.971619
47,681,32277,397.6514978671625,501.1708073551314,482.7138902159879,15.934360855747327,78.726199
48,703,32980,397.6514978671625,500.0897737875125,480.9993108879931,15.711085173963452,81.590983
49,654,33634,397.6514978671625,498.48076379614474,479.15942735201327,15.555281276792938,84.306116
50,699,34333,397.6514978671625,497.429196892445,477.6384393664179,15.524875621263016,87.344077
51,740,35073,397.6514978671625,495.35611887435135,476.0151677559306,15.3368695160108,90.39306599999999
52,690,35763,397.6514978671625,494.0828820814894,474.5456075924445,15.348110097763774,93.541085
53,724,36487,397.6514978671625,491.776891271804,472.502594009932,15.585649386769807,96.716801
54,687,37174,397.6514978671625,490.98794932546645,470.8553303779557,15.640397922628505,100.033341
55,738,37912,397.6514978671625,489.0899328118331,468.54945107429296,15.387007098620023,103.324877
56,710,38622,397.6514978671625,486.63694001599504,466.54283304510284,15.21495488720961,106.68218
57,719,39341,397.6514978671625,484.61750680666654,464.28557996179035,14.874958879115903,110.337677
58,738,40079,397.6514978671625,482.11047938547796,462.30213048322537,14.49521110907779,113.931369
59,740,40819,397.6514978671625,480.5647559852416,460.2333231327472,14.329750444715541,117.788071
60,652,41471,397.6514978671625,479.45617491048097,458.86825592361475,13.918986608965074,121.409216
61,685,42156,397.6514978671625,476.68981129800466,457.0879786374891,13.588233424520272,125.335016
62,717,42873,397.6514978671625,473.5432506493899,455.29197824593444,13.426614821731771,129.337027
63,676,43549,397.6514978671625,472.39246621988417,454.06321851279546,13.340668866922265,133.463985
64,693,44242,397.6514978671625,469.6683448266686,452.5691243656287,13.247062148255297,137.53493600000002
65,726,44968,397.6514978671625,468.5763861552548,450.9249605761708,13.344402367922436,142.000682
66,662,45630,397.6514978671625,467.6441876373728,449.40978665008646,13.450429900602318,146.226078
67,687,46317,397.6514978671625,466.40831680471405,447.7586083753774,13.542283348316404,150.59899000000001
68,694,47011,397.6514978671625,463.42089182879005,446.3760351714644,13.697900849401602,155.227541
69,671,47682,397.6514978671625,461.9768940181047,444.5784511170176,14.02969781984213,159.757886
70,729,48411,397.6514978671625,459.80706462255296,442.73974461997415,14.25836725444895,164.74735900000002
71,673,49084,397.6514978671625,458.4110739717853,441.38939743810676,14.342775609959924,169.64797000000002
72,741,49825,397.6514978671625,456.0741543328173,439.8162079205199,14.184986014072887,175.0259
73,713,50538,397.6514978671625,455.0254430872305,438.0070322180322,14.198196563976326,180.250045
74,667,51205,397.6514978671625,455.0254430872305,436.4980734590353,14.008869256370518,185.52234
75,659,51864,397.6514978671625,453.6023833276163,435.0322943609862,13.814822879727515,191.052392
76,681,52545,397.6514978671625,452.85661889897267,433.93634369046055,13.390606683466036,196.66527200000002
77,689,53234,397.6514978671625,450.858938097312,432.76621460571255,13.045202829502909,202.605998
78,670,53904,397.6514978671625,449.42573869116075,431.3397314325983,12.763949866475208,208.414296
79,749,54653,397.6514978671625,447.0572572987658,429.6474060143222,12.445205536259992,214.66736600000002
80,711,55364,397.6514978671625,444.46841192435414,428.42668264262755,12.158734048145122,221.16811
81,646,56010,397.6514978671625,442.84924234314633,427.3841096557265,11.955095873949144,227.47917600000002
82,710,56720,397.6514978671625,441.63750219613894,426.14216993412646,11.710819091366202,234.37126600000002
83,713,57433,397.6514978671625,440.24726198542174,424.86296360086317,11.679679569677544,241.15698
84,710,58143,397.6514978671625,438.5595554054956,423.6863140914973,11.533858774249056,248.15331300000003
85,739,58882,394.4121740757406,437.2676050770087,422.19903593280225,11.272795504415352,255.674787
86,716,59598,394.4121740757406,435.9457996622747,420.5676811872985,10.983608829273557,263.032644
87,672,60270,394.4121740757406,435.17092019270115,419.6576278953771,10.795028139905911,270.372939
88,679,60949,394.4121740757406,434.4567688611272,418.70856130384936,10.683622384489034,278.13089099999996
89,646,61595,384.67809258290833,434.0641382651886,418.13034172540347,10.542114151313925,285.540232
90,646,62241,384.67809258290833,432.96689340679706,417.42050790167264,10.452983147245513,292.87865999999997
91,693,62934,384.67809258290833,431.98453001530294,416.44610542547,10.18468458041086,300.873335
92,695,63629,384.67809258290833,431.4895341812006,415.72150762252625,10.044602580076113,308.83536499999997
93,670,64299,384.67809258290833,430.6051931315514,414.9052237814518,9.795321867321265,316.86927399999996
94,672,64971,384.67809258290833,429.7426837024664,414.0743963270285,9.707164384730111,325.01471799999996
95,689,65660,384.67809258290833,428.75300339169047,413.7069570700227,9.629413166861175,333.413979
96,696,66356,384.67809258290833,427.1764750710785,413.2395095943143,9.4358577780136,341.863424
97,665,67021,384.67809258290833,425.86031559650286,412.55923406495754,9.376570909866585,350.690135
98,712,67733,384.67809258290833,425.0373456989904,411.8998162604825,9.202450350269185,359.593192
99,634,68367,384.67809258290833,424.8281467613001,411.4351731960253,9.081548751502648,368.39691799999997
100,676,69043,384.67809258290833,423.81159902964356,410.96013122911376,9.006215072675891,377.74881
101,664,69707,384.67809258290833,422.8250104816178,410.30827451148286,8.899698777313882,387.28954899999997
102,679,70386,384.67809258290833,422.24310244517284,409.6512083388217,8.837829714054674,397.022791
103,682,71068,384.67809258290833,421.4497827639233,408.9914138272503,8.716827868882962,407.011537
104,686,71754,384.67809258290833,420.65000027477544,408.47125806756907,8.610943022182322,416.900283
105,656,72410,384.67809258290833,419.9974352025094,407.9971137261403,8.49490025743135,426.894363
106,643,73053,384.67809258290833,419.1985838113734,407.44785256398006,8.422519145126996,438.447503
107,706,73759,384.67809258290833,419.1688038971661,407.1055925560846,8.322008098003137,450.962288
108,694,74453,384.67809258290833,418.2259592148359,406.70017998176945,8.155570637911632,461.86983699999996
109,650,75103,384.67809258290833,417.84508637637236,406.1249731368717,7.982307248854638,472.747032
110,660,75763,384.67809258290833,416.91606636276276,405.7431265233192,7.886044610081988,483.382144
111,659,76422,384.67809258290833,416.85382208220324,405.3934479382533,7.790113670184404,494.143239
112,670,77092,384.67809258290833,415.9961395325492,404.98064605407416,7.649369597179106,505.198354
113,680,77772,384.67809258290833,415.1687820652911,404.7370946036774,7.5791340216462615,516.185805
114,648,78420,384.67809258290833,414.9012304065502,404.3655263193702,7.52884545525872,527.261294
115,691,79111,384.67809258290833,414.8895213759515,403.9901741907442,7.460305866644561,538.474393
116,683,79794,384.67809258290833,414.8895213759515,403.74314507694817,7.35900539786458,550.209401
117,655,80449,384.67809258290833,414.88952137595146,403.40488921157055,7.225162294858481,561.5707
118,648,81097,384.67809258290833,414.88952137595146,403.0239407952174,7.056094222936273,573.109066
119,667,81764,384.67809258290833,414.88952137595146,402.89362388966464,6.98808306041225,585.226913
120,644,82408,384.67809258290833,413.68990154570974,402.71908318389654,6.903345275406809,596.871023
121,579,82987,384.67809258290833,413.65365054329277,402.62243587067996,6.848701198815505,608.028736
122,655,83642,384.67809258290833,413.65365054329277,402.35778258869874,6.732867618651666,619.876778
123,647,84289,384.67809258290833,413.6536505432927,402.17437585920555,6.631189834015913,632.18596
124,699,84988,384.67809258290833,413.6536505432927,401.8827444187295,6.477146664952774,644.83784
125,677,85665,384.67809258290833,413.18074148166676,401.5833666054519,6.309604169921039,657.361364
126,649,86314,384.67809258290833,412.7058964302167,401.31062087077413,6.147845148899515,670.1574929999999
127,642,86956,384.67809258290833,412.1013392274229,400.9511958868144,5.927266232778777,682.7693449999999
128,646,87602,384.67809258290833,411.5148670714467,400.6938690723419,5.784888368056785,695.570686
129,672,88274,384.67809258290833,411.40587651511305,400.45027678460673,5.6414810434876586,708.441149
130,655,88929,384.67809258290833,410.4306975672633,400.10764900856634,5.451104547062835,721.76433
131,659,89588,384.67809258290833,410.4306975672632,399.96805396991755,5.358257840846781,735.294271
132,658,90246,384.67809258290833,410.3382231261855,399.82202094911895,5.284111392589619,749.081604
133,647,90893,384.67809258290833,410.2649849531912,399.66332511697624,5.167751296203775,762.730522
134,652,91545,384.67809258290833,410.1667526472275,399.48184886333684,5.029856327215311,776.5680669999999
135,683,92228,384.67809258290833,410.1667526472275,399.3243766412285,4.946775454874717,790.657924
136,659,92887,384.67809258290833,410.1667526472273,398.9714527129936,4.686574137054498,804.7123819999999
137,644,93531,384.67809258290833,409.8252160154864,398.7604763654269,4.5262797121112355,818.98139
138,644,94175,384.67809258290833,408.2899680199235,398.62115084401336,4.382187064630336,833.249796
139,641,94816,384.67809258290833,407.73571958432234,398.4099507091731,4.251726087597406,848.375602
140,683,95499,384.67809258290833,405.56915052126664,398.237750657259,4.1356995825421885,863.156876
141,657,96156,384.67809258290833,405.3056555837276,398.1600928989767,4.084812794087395,878.2294019999999
142,639,96795,384.67809258290833,404.610410748795,398.0553235586987,4.0164977368256265,892.9939499999999
143,659,97454,384.67809258290833,404.610410748795,397.92107252210695,3.9569079309183266,907.9237499999999
144,664,98118,384.67809258290833,403.1782223844945,397.742524366085,3.8637271712265755,923.196747
145,671,98789,384.67809258290833,402.37426659588664,397.63365731853753,3.8183847258968338,939.894288
146,651,99440,384.67809258290833,402.37426659588664,397.52769653941505,3.8150756949649365,957.078325
147,650,100090,384.67809258290833,402.37426659588664,397.44544352684346,3.801907139671233,973.579825
148,657,100747,384.67809258290833,402.37426659588664,397.34818399077307,3.7794974146046436,990.75646
149,624,101371,384.67809258290833,402.37426659588664,397.2502727340231,3.758426134365959,1007.7951469999999
