generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
152,339,384.6780925829082,394.41217407574067,392.8403588501786,2.2377423089922144
153,295,384.6780925829082,394.41217407574067,392.79696999607006,2.2473704391461693
154,308,384.6780925829082,394.41217407574067,392.75407752426537,2.2711941363017316
155,288,384.6780925829082,394.41217407574067,392.6948242867643,2.317114649807945
156,330,384.6780925829082,394.41217407574067,392.6254102593218,2.3751681687558173
157,296,384.6780925829082,394.41217407574067,392.5882980925909,2.38837344481527
158,260,384.6780925829082,394.41217407574067,392.54713820837185,2.3977178988611163
159,298,384.6780925829082,394.41217407574067,392.51567252872064,2.413731059739365
160,299,384.6780925829082,394.41217407574067,392.48021324332456,2.4242966442638934
161,252,384.6780925829082,394.41217407574067,392.39500917469775,2.5008232197600724
162,315,384.6780925829082,394.41217407574067,392.3668657438741,2.5026795638413883
163,294,384.6780925829082,394.41217407574067,392.3211848654571,2.5245357275848126
164,299,384.6780925829082,394.41217407574067,392.2583367191388,2.552339537943583
165,324,384.6780925829082,393.6134529267252,392.18728762381295,2.5816527087577943
166,314,384.6780925829082,393.6134529267252,392.14744838995523,2.6149075986902517
167,316,384.6780925829082,393.6134529267252,392.1399640388325,2.611973677213806
168,286,384.6780925829082,393.6134529267252,392.0734549589508,2.6722650451064114
169,276,384.6780925829082,393.6134529267252,392.05487300442087,2.6892382691345817
170,311,384.6780925829082,393.6134529267252,391.99891990467495,2.726281835046601
171,300,384.6780925829082,393.6134529267252,391.9468949868405,2.7654351902573406
172,262,384.6780925829082,393.6134529267252,391.9197120590817,2.7756804443208307
173,289,384.6780925829082,393.6134529267252,391.85448679486353,2.822257032183671
174,296,384.6780925829082,393.6134529267252,391.78997276448763,2.8689982997508356
175,301,384.6780925829082,393.6134529267252,391.75422890609894,2.890486459190874
176,292,384.6780925829082,393.6134529267252,391.7181106179964,2.908436504211996
177,309,384.6780925829082,393.6134529267252,391.6534269770495,2.944664769557116
178,283,384.6780925829082,393.6134529267252,391.60583665582607,2.9686703332758615
179,303,384.6780925829082,393.6134529267252,391.534685743177,3.0028016859062827
180,273,384.6780925829082,393.6134529267252,391.45883108066056,3.03597218964572
181,283,384.6780925829082,393.6134529267252,391.3977011919115,3.0645602157525635
182,269,384.6780925829082,393.6134529267252,391.33247834470683,3.1023932187476593
183,287,384.6780925829082,393.6134529267252,391.2933479276778,3.116881199917731
184,299,384.6780925829082,393.6134529267252,391.2545567317908,3.1275047990897376
185,291,384.6780925829082,393.6134529267252,391.1838136244192,3.1599696490444775
186,293,384.6780925829082,393.6134529267252,391.07137488570504,3.209265790759734
187,307,384.6780925829082,393.6134529267252,390.972709075196,3.2501332989905785
188,296,384.6780925829082,393.6134529267252,390.8415709952848,3.2956914066525544
189,318,384.6780925829082,393.6134529267252,390.76344881324786,3.315817634096162
190,248,384.6780925829082,393.6134529267252,390.7178511245168,3.31850619257123
191,261,384.6780925829082,393.6134529267252,390.6796015519011,3.3238464245496266
192,274,384.6780925829082,393.6134529267252,390.6291972538587,3.327804392679551
193,269,384.6780925829082,393.6134529267252,390.56931838921486,3.3353352374153244
194,251,384.6780925829082,393.6134529267252,390.54839791401554,3.3328859885539712
195,276,384.6780925829082,392.9022190844734,390.4916586533726,3.3484410220213734
196,295,384.6780925829082,392.9022190844734,390.40935122123517,3.379341579365374
197,283,384.6780925829082,392.9022190844734,390.35746978944877,3.3983419400646344
198,249,384.6780925829082,392.9022190844734,390.3189892731672,3.4102027523549263
199,264,384.6780925829082,392.9022190844734,390.27255226637186,3.4143962381321527
